scheme_id,name,region,status,created_at,updated_at,base_rate
sch_7420,SCH-1K1LUF,Uttar Pradesh,active,2024-03-17T20:00:50.430392,2025-01-01T20:00:50.430392,0.439
sch_7421,SCH-8LP74R,Jharkhand,paused,2025-02-06T20:00:50.430392,2025-02-28T20:00:50.430392,0.516
sch_7422,SCH-2ABXIC,Bihar,active,2025-03-04T20:00:50.430392,2025-04-15T20:00:50.430392,0.705
sch_7423,SCH-9OSBK2,Andhra Pradesh,active,2025-01-12T20:00:50.430392,2025-08-06T20:00:50.430392,1.366
sch_7424,SCH-6WCPJ9,Maharashtra,paused,2025-01-25T20:00:50.430392,2025-01-31T20:00:50.430392,1.282
sch_7425,SCH-YANKFH,Andhra Pradesh,paused,2025-03-23T20:00:50.430392,2025-05-12T20:00:50.430392,1.479
sch_7426,SCH-TQLFCA,Tamil Nadu,active,2024-10-02T20:00:50.430392,2024-11-25T20:00:50.430392,1.697
sch_7427,SCH-6MSMA1,Maharashtra,active,2025-08-11T20:00:50.430392,2025-08-14T20:00:50.430392,0.444
sch_7428,SCH-EVLO68,Bihar,active,2025-04-30T20:00:50.430392,2025-08-08T20:00:50.430392,1.782
sch_7429,SCH-JXFQKD,Maharashtra,active,2024-11-22T20:00:50.430392,2025-05-26T20:00:50.430392,0.593
sch_7430,SCH-0QPRE8,Maharashtra,active,2024-05-31T20:00:50.430392,2024-10-04T20:00:50.430392,0.462
sch_7431,SCH-Y6K9KI,Delhi,active,2024-05-04T20:00:50.430392,2025-04-27T20:00:50.430392,1.603
sch_7432,SCH-CPVWAN,Gujarat,active,2025-07-09T20:00:50.430392,2025-08-05T20:00:50.430392,1.958
sch_7433,SCH-Y3YKTJ,Maharashtra,paused,2024-06-16T20:00:50.430392,2025-05-26T20:00:50.430392,1.165
sch_7434,SCH-4UNF0F,Tamil Nadu,active,2024-05-17T20:00:50.430392,2024-05-28T20:00:50.430392,0.738
sch_7435,SCH-JZLGPT,Uttar Pradesh,active,2024-05-04T20:00:50.430392,2025-01-29T20:00:50.430392,1.084
sch_7436,SCH-8MARA7,Odisha,active,2025-05-06T20:00:50.430392,2025-07-17T20:00:50.430392,1.619
sch_7437,SCH-DRC9UQ,Rajasthan,active,2024-07-24T20:00:50.430392,2024-09-26T20:00:50.430392,0.226
sch_7438,SCH-8ZLTSG,Uttar Pradesh,active,2025-07-22T20:00:50.430392,2025-08-07T20:00:50.430392,1.313
sch_7439,SCH-R2VPNQ,Meghalaya,active,2024-07-07T20:00:50.430392,2024-09-19T20:00:50.430392,1.996
sch_7440,SCH-UPZT6S,Uttar Pradesh,active,2025-03-26T20:00:50.430392,2025-05-25T20:00:50.430392,1.565
sch_7441,SCH-QI8EVB,Rajasthan,active,2024-08-13T20:00:50.430392,2025-07-12T20:00:50.430392,0.748
sch_7442,SCH-TQF6NB,Bihar,active,2024-03-19T20:00:50.430392,2025-07-06T20:00:50.430392,1.881
sch_7443,SCH-YT7KEE,Telangana,active,2025-01-03T20:00:50.430392,2025-03-20T20:00:50.430392,1.977
sch_7444,SCH-I7YARZ,Rajasthan,active,2025-05-06T20:00:50.430392,2025-07-02T20:00:50.430392,1.299
sch_7445,SCH-NLVOBX,Gujarat,paused,2024-03-26T20:00:50.430392,2025-07-26T20:00:50.430392,0.84
sch_7446,SCH-BQM8DR,Tamil Nadu,paused,2024-11-03T20:00:50.430392,2025-01-26T20:00:50.430392,0.309
sch_7447,SCH-FS0PXK,Maharashtra,active,2025-07-22T20:00:50.430392,2025-08-10T20:00:50.430392,0.563
sch_7448,SCH-3MFADF,Uttar Pradesh,paused,2024-04-03T20:00:50.430392,2025-08-10T20:00:50.430392,1.037
sch_7449,SCH-SZKMT4,Andhra Pradesh,active,2024-10-27T20:00:50.430392,2025-02-20T20:00:50.430392,0.922
sch_7450,SCH-A6JQEJ,Maharashtra,active,2024-06-10T20:00:50.430392,2025-05-03T20:00:50.430392,1.849
sch_7451,SCH-LQV2WZ,Tamil Nadu,active,2024-03-19T20:00:50.430392,2024-12-16T20:00:50.430392,0.227
sch_7452,SCH-2FALK6,Tamil Nadu,active,2024-09-30T20:00:50.430392,2024-11-25T20:00:50.430392,1.502
sch_7453,SCH-O83OO4,Telangana,active,2025-05-17T20:00:50.430392,2025-06-28T20:00:50.430392,1.371
sch_7454,SCH-AHUPN3,Kerala,paused,2024-05-29T20:00:50.430392,2024-12-20T20:00:50.430392,1.008
sch_7455,SCH-UBVTTW,Tamil Nadu,active,2025-03-06T20:00:50.430392,2025-06-10T20:00:50.430392,1.329
sch_7456,SCH-4UBNOB,West Bengal,active,2025-05-01T20:00:50.430392,2025-07-22T20:00:50.430392,1.208
sch_7457,SCH-J9SPZT,Assam,active,2024-08-03T20:00:50.430392,2025-03-27T20:00:50.430392,1.504
sch_7458,SCH-XBY6EO,Bihar,active,2024-05-26T20:00:50.430392,2024-08-24T20:00:50.430392,0.431
sch_7459,SCH-PP2P0K,Haryana,active,2024-12-19T20:00:50.430392,2025-03-27T20:00:50.430392,1.292
sch_7460,SCH-TYGYZS,Uttar Pradesh,active,2024-05-28T20:00:50.430392,2024-10-21T20:00:50.430392,1.451
sch_7461,SCH-3987ZC,West Bengal,active,2025-05-10T20:00:50.430392,2025-07-26T20:00:50.430392,0.331
sch_7462,SCH-LD9VCE,Maharashtra,active,2024-05-27T20:00:50.430392,2025-04-08T20:00:50.430392,0.49
sch_7463,SCH-JJM712,Himachal Pradesh,active,2025-08-01T20:00:50.430392,2025-08-05T20:00:50.430392,1.205
sch_7464,SCH-IKCMI9,Karnataka,active,2024-09-27T20:00:50.430392,2024-10-21T20:00:50.430392,0.659
sch_7465,SCH-WV6Y8E,Chhattisgarh,paused,2025-07-25T20:00:50.430392,2025-07-29T20:00:50.430392,0.245
sch_7466,SCH-T2CDX2,Maharashtra,active,2024-11-18T20:00:50.430392,2025-08-17T20:00:50.430392,0.83
sch_7467,SCH-SHF5SC,Maharashtra,active,2024-03-21T20:00:50.430392,2024-05-03T20:00:50.430392,0.709
sch_7468,SCH-5LUA1L,Delhi,paused,2024-09-27T20:00:50.430392,2024-12-17T20:00:50.430392,1.188
sch_7469,SCH-IPKK01,Tamil Nadu,paused,2024-08-02T20:00:50.430392,2024-10-16T20:00:50.430392,0.92
sch_7470,SCH-8EU0AS,Jammu and Kashmir,active,2025-02-18T20:00:50.430392,2025-06-16T20:00:50.430392,0.337
sch_7471,SCH-BWEZ8H,Uttar Pradesh,active,2025-04-12T20:00:50.430392,2025-05-26T20:00:50.430392,1.376
sch_7472,SCH-WMCNJ9,Karnataka,active,2025-04-16T20:00:50.430392,2025-04-21T20:00:50.430392,1.245
sch_7473,SCH-ASHU1A,West Bengal,paused,2025-02-08T20:00:50.430392,2025-05-01T20:00:50.430392,1.394
sch_7474,SCH-BO7WF4,Uttar Pradesh,active,2025-06-18T20:00:50.430392,2025-08-03T20:00:50.430392,0.328
sch_7475,SCH-RB8WXA,Maharashtra,paused,2024-05-14T20:00:50.430392,2024-06-15T20:00:50.430392,1.283
sch_7476,SCH-Y3AKH3,Rajasthan,active,2024-06-21T20:00:50.430392,2025-08-06T20:00:50.430392,0.513
sch_7477,SCH-LXB6ZT,Bihar,paused,2025-08-01T20:00:50.430392,2025-08-04T20:00:50.430392,0.363
sch_7478,SCH-0OTRMS,Madhya Pradesh,active,2024-07-02T20:00:50.430392,2025-07-24T20:00:50.430392,0.343
sch_7479,SCH-6Q3PF4,Tamil Nadu,active,2024-10-04T20:00:50.430392,2025-01-30T20:00:50.430392,0.405
sch_7480,SCH-QA7TVY,Karnataka,active,2024-06-25T20:00:50.430392,2024-11-30T20:00:50.430392,0.459
sch_7481,SCH-M4RKMG,Bihar,active,2025-08-06T20:00:50.430392,2025-08-06T20:00:50.430392,1.642
sch_7482,SCH-VQFE3N,Karnataka,active,2024-07-12T20:00:50.430392,2025-01-29T20:00:50.430392,1.927
sch_7483,SCH-49C8EI,Bihar,paused,2024-07-25T20:00:50.430392,2025-05-26T20:00:50.430392,1.706
sch_7484,SCH-7DFOBX,Uttar Pradesh,active,2024-05-06T20:00:50.430392,2025-06-04T20:00:50.430392,1.791
sch_7485,SCH-0EVWZJ,Tamil Nadu,paused,2025-05-26T20:00:50.430392,2025-07-15T20:00:50.430392,1.042
sch_7486,SCH-FEBUKN,Rajasthan,active,2025-07-09T20:00:50.430392,2025-07-31T20:00:50.430392,1.665
sch_7487,SCH-QU11MY,Assam,active,2024-04-10T20:00:50.430392,2024-07-13T20:00:50.430392,0.461
sch_7488,SCH-YIXRMY,Tamil Nadu,active,2024-08-25T20:00:50.430392,2024-09-06T20:00:50.430392,0.231
sch_7489,SCH-STW7DO,Uttar Pradesh,active,2025-03-16T20:00:50.430392,2025-07-02T20:00:50.430392,1.927
sch_7490,SCH-3ZKCCJ,Uttar Pradesh,paused,2024-08-28T20:00:50.430392,2025-03-08T20:00:50.430392,1.998
sch_7491,SCH-OCH3DZ,Madhya Pradesh,paused,2024-04-02T20:00:50.430392,2024-05-21T20:00:50.430392,0.771
sch_7492,SCH-5Y7ZC2,Tripura,active,2024-07-03T20:00:50.430392,2025-03-18T20:00:50.430392,1.674
sch_7493,SCH-EN9S3U,Karnataka,paused,2024-07-15T20:00:50.430392,2025-06-11T20:00:50.430392,0.67
sch_7494,SCH-QT4NHB,Bihar,paused,2025-03-31T20:00:50.430392,2025-04-19T20:00:50.430392,1.575
sch_7495,SCH-5PD09A,Maharashtra,active,2024-10-30T20:00:50.430392,2025-05-28T20:00:50.430392,1.914
sch_7496,SCH-T6GOAS,Rajasthan,paused,2024-06-16T20:00:50.430392,2025-02-24T20:00:50.430392,1.831
sch_7497,SCH-TYZDQP,Rajasthan,active,2024-03-12T20:00:50.430392,2025-05-07T20:00:50.430392,1.585
sch_7498,SCH-1BO3KX,Bihar,active,2024-10-05T20:00:50.430392,2025-05-28T20:00:50.430392,1.802
sch_7499,SCH-J7P7VR,Madhya Pradesh,active,2024-06-01T20:00:50.430392,2025-04-18T20:00:50.430392,1.266
sch_7500,SCH-KSI4T6,Telangana,active,2025-02-12T20:00:50.430392,2025-03-18T20:00:50.430392,0.937
sch_7501,SCH-IMESZN,West Bengal,active,2024-09-01T20:00:50.430392,2025-07-17T20:00:50.430392,0.448
sch_7502,SCH-KTLCXZ,Rajasthan,active,2025-01-04T20:00:50.430392,2025-07-15T20:00:50.430392,0.602
sch_7503,SCH-L9CANA,Haryana,active,2024-09-08T20:00:50.430392,2025-03-12T20:00:50.430392,0.25
sch_7504,SCH-CRR9DD,Punjab,active,2024-08-01T20:00:50.430392,2024-09-05T20:00:50.430392,1.005
sch_7505,SCH-UUT9HB,Chhattisgarh,paused,2025-03-03T20:00:50.430392,2025-06-24T20:00:50.430392,1.884
sch_7506,SCH-VQFBJZ,Kerala,paused,2025-06-27T20:00:50.430392,2025-08-02T20:00:50.430392,0.876
sch_7507,SCH-P59MER,Odisha,paused,2024-08-06T20:00:50.430392,2025-02-20T20:00:50.430392,1.513
sch_7508,SCH-P8YM8O,Bihar,active,2025-02-06T20:00:50.430392,2025-04-22T20:00:50.430392,0.931
sch_7509,SCH-3R9B88,Chandigarh,active,2024-08-21T20:00:50.430392,2024-12-16T20:00:50.430392,0.572
sch_7510,SCH-1PI3LG,Maharashtra,active,2024-10-01T20:00:50.430392,2025-07-17T20:00:50.430392,1.413
sch_7511,SCH-3R8ISG,Maharashtra,active,2024-03-24T20:00:50.430392,2025-04-09T20:00:50.430392,1.991
sch_7512,SCH-S3RXY9,Uttar Pradesh,active,2024-06-05T20:00:50.430392,2025-01-27T20:00:50.430392,0.363
sch_7513,SCH-ZBJDUG,Haryana,active,2024-12-31T20:00:50.430392,2025-07-07T20:00:50.430392,1.238
sch_7514,SCH-V18UWZ,Delhi,active,2024-07-20T20:00:50.430392,2025-07-04T20:00:50.430392,0.496
sch_7515,SCH-7ALC50,Andhra Pradesh,active,2025-02-24T20:00:50.430392,2025-07-29T20:00:50.430392,1.885
sch_7516,SCH-CEOMXV,Madhya Pradesh,paused,2025-04-12T20:00:50.430392,2025-07-18T20:00:50.430392,0.468
sch_7517,SCH-ELRR27,Rajasthan,active,2025-03-20T20:00:50.430392,2025-05-21T20:00:50.430392,0.342
sch_7518,SCH-ZOV557,Madhya Pradesh,active,2024-09-27T20:00:50.430392,2025-03-10T20:00:50.430392,1.752
sch_7519,SCH-MRBVWD,Karnataka,active,2024-09-29T20:00:50.430392,2024-10-23T20:00:50.430392,1.39
sch_7520,SCH-03NB83,Tamil Nadu,active,2024-10-16T20:00:50.430392,2025-03-20T20:00:50.430392,1.815
sch_7521,SCH-3RJFQ1,Tamil Nadu,active,2024-09-09T20:00:50.430392,2024-11-29T20:00:50.430392,1.553
sch_7522,SCH-DFQ05X,Odisha,active,2025-02-10T20:00:50.430392,2025-03-17T20:00:50.430392,0.399
sch_7523,SCH-ORV378,Uttar Pradesh,active,2024-03-25T20:00:50.430392,2025-02-20T20:00:50.430392,0.636
sch_7524,SCH-PZC1IP,Maharashtra,paused,2024-10-14T20:00:50.430392,2025-01-24T20:00:50.430392,0.938
sch_7525,SCH-63C4T6,Gujarat,active,2024-08-30T20:00:50.430392,2024-09-19T20:00:50.430392,1.485
sch_7526,SCH-W1Q8LJ,Uttarakhand,active,2025-03-14T20:00:50.430392,2025-05-14T20:00:50.430392,0.763
sch_7527,SCH-JVTT29,Kerala,active,2024-10-10T20:00:50.430392,2025-02-14T20:00:50.430392,0.725
sch_7528,SCH-0VQS7E,Goa,active,2025-06-30T20:00:50.430392,2025-07-31T20:00:50.430392,1.714
sch_7529,SCH-9J0QKW,Uttarakhand,active,2024-03-19T20:00:50.430392,2024-10-10T20:00:50.430392,0.247
sch_7530,SCH-V4N0U6,Sikkim,paused,2025-04-07T20:00:50.430392,2025-06-16T20:00:50.430392,1.856
sch_7531,SCH-49WS0E,Rajasthan,active,2025-05-05T20:00:50.430392,2025-06-29T20:00:50.430392,1.914
sch_7532,SCH-DSHJO3,Rajasthan,paused,2024-03-27T20:00:50.430392,2024-06-02T20:00:50.430392,1.936
sch_7533,SCH-JS4RCE,Maharashtra,paused,2025-05-06T20:00:50.430392,2025-05-31T20:00:50.430392,1.536
sch_7534,SCH-ZUJ811,Uttar Pradesh,active,2025-04-29T20:00:50.430392,2025-08-05T20:00:50.430392,1.175
sch_7535,SCH-QY7JQ6,Tamil Nadu,active,2024-12-31T20:00:50.430392,2025-03-02T20:00:50.430392,1.163
sch_7536,SCH-Y3L6JS,Bihar,paused,2024-07-22T20:00:50.430392,2024-12-04T20:00:50.430392,1.213
sch_7537,SCH-D8JL20,Odisha,active,2024-12-11T20:00:50.430392,2025-01-16T20:00:50.430392,0.986
sch_7538,SCH-4AXKDS,Andhra Pradesh,paused,2025-06-02T20:00:50.430392,2025-06-16T20:00:50.430392,0.405
sch_7539,SCH-WR7E6V,Bihar,active,2025-02-20T20:00:50.430392,2025-03-11T20:00:50.430392,1.222
sch_7540,SCH-WA85KU,Chhattisgarh,active,2025-01-11T20:00:50.430392,2025-02-17T20:00:50.430392,0.302
sch_7541,SCH-WTB89Z,Uttar Pradesh,active,2025-08-18T20:00:50.430392,2025-08-19T20:00:50.430392,0.809
sch_7542,SCH-56CMO2,Jharkhand,active,2024-03-13T20:00:50.430392,2024-03-16T20:00:50.430392,1.742
sch_7543,SCH-RSTQ7Z,Uttar Pradesh,active,2024-11-02T20:00:50.430392,2025-07-10T20:00:50.430392,1.513
sch_7544,SCH-KS6UDS,Punjab,active,2025-05-27T20:00:50.430392,2025-07-17T20:00:50.430392,1.288
sch_7545,SCH-KGFKAO,Delhi,active,2024-12-19T20:00:50.430392,2025-06-13T20:00:50.430392,1.348
sch_7546,SCH-QYT5FW,Maharashtra,active,2024-03-02T20:00:50.430392,2024-11-05T20:00:50.430392,1.135
sch_7547,SCH-OO3S8D,Haryana,active,2025-02-03T20:00:50.430392,2025-06-28T20:00:50.430392,0.217
sch_7548,SCH-74JFO6,Tamil Nadu,active,2024-08-16T20:00:50.430392,2025-04-14T20:00:50.430392,1.043
sch_7549,SCH-HDJBF2,Odisha,active,2025-04-09T20:00:50.430392,2025-07-30T20:00:50.430392,0.96
sch_7550,SCH-Q8XNC2,Madhya Pradesh,active,2025-06-12T20:00:50.430392,2025-07-20T20:00:50.430392,0.667
sch_7551,SCH-AQ2UE5,Madhya Pradesh,paused,2025-03-25T20:00:50.430392,2025-04-07T20:00:50.430392,1.811
sch_7552,SCH-DTFQL4,Maharashtra,active,2024-10-03T20:00:50.430392,2025-02-20T20:00:50.430392,1.208
sch_7553,SCH-TBPKWI,Maharashtra,active,2025-05-19T20:00:50.430392,2025-07-28T20:00:50.430392,1.607
sch_7554,SCH-SZORB5,Tripura,paused,2024-07-18T20:00:50.430392,2025-04-24T20:00:50.430392,1.609
sch_7555,SCH-3JQZBH,Uttar Pradesh,active,2024-06-10T20:00:50.430392,2025-06-10T20:00:50.430392,1.282
sch_7556,SCH-OIO30B,Andaman and Nicobar Islands,paused,2024-05-28T20:00:50.430392,2025-03-16T20:00:50.430392,1.891
sch_7557,SCH-2N9O00,Gujarat,active,2025-01-29T20:00:50.430392,2025-06-01T20:00:50.430392,1.731
sch_7558,SCH-BWM5UK,Madhya Pradesh,paused,2025-02-10T20:00:50.430392,2025-02-26T20:00:50.430392,1.071
sch_7559,SCH-S8HXD6,Karnataka,active,2024-06-21T20:00:50.430392,2025-02-11T20:00:50.430392,1.83
sch_7560,SCH-VZ90VJ,Maharashtra,active,2024-03-10T20:00:50.430392,2025-05-13T20:00:50.430392,1.135
sch_7561,SCH-BBOARI,Maharashtra,active,2025-05-30T20:00:50.430392,2025-08-12T20:00:50.430392,1.844
sch_7562,SCH-75LGUN,Madhya Pradesh,paused,2024-02-25T20:00:50.430392,2024-03-14T20:00:50.430392,1.626
sch_7563,SCH-6VE0MK,Jammu and Kashmir,active,2024-10-17T20:00:50.430392,2024-10-21T20:00:50.430392,0.381
sch_7564,SCH-DV9BUW,Haryana,paused,2024-05-30T20:00:50.430392,2024-10-04T20:00:50.430392,1.963
sch_7565,SCH-E6XVFY,Bihar,active,2024-11-06T20:00:50.430392,2025-05-06T20:00:50.430392,0.393
sch_7566,SCH-5S86CQ,Odisha,paused,2024-10-04T20:00:50.430392,2025-03-04T20:00:50.430392,0.466
sch_7567,SCH-GGWATK,Gujarat,paused,2025-03-22T20:00:50.430392,2025-04-01T20:00:50.430392,0.387
sch_7568,SCH-81V3PS,Jharkhand,active,2024-09-20T20:00:50.430392,2025-02-04T20:00:50.430392,1.411
sch_7569,SCH-0S7PJT,West Bengal,paused,2025-05-14T20:00:50.430392,2025-06-09T20:00:50.430392,1.46
sch_7570,SCH-2CWU7U,Tamil Nadu,active,2025-02-25T20:00:50.430392,2025-07-25T20:00:50.430392,0.761
sch_7571,SCH-U9M2P3,Punjab,active,2024-10-12T20:00:50.430392,2025-04-03T20:00:50.430392,1.336
sch_7572,SCH-XA4F8K,West Bengal,active,2024-11-04T20:00:50.430392,2025-07-05T20:00:50.430392,0.925
sch_7573,SCH-7K6EQS,Maharashtra,active,2024-12-01T20:00:50.430392,2025-08-11T20:00:50.430392,0.495
sch_7574,SCH-OVUS1P,Assam,active,2024-10-31T20:00:50.430392,2025-03-19T20:00:50.430392,0.837
sch_7575,SCH-2W1KXJ,Karnataka,active,2024-12-26T20:00:50.430392,2025-04-12T20:00:50.430392,1.568
sch_7576,SCH-W1ZDC6,Tamil Nadu,paused,2025-06-08T20:00:50.430392,2025-08-15T20:00:50.430392,1.735
sch_7577,SCH-KZER96,Maharashtra,active,2025-06-09T20:00:50.430392,2025-06-11T20:00:50.430392,0.509
sch_7578,SCH-C6U7UH,Odisha,active,2024-09-11T20:00:50.430392,2024-12-20T20:00:50.430392,1.829
sch_7579,SCH-A8AJD1,Maharashtra,paused,2025-07-21T20:00:50.430392,2025-07-23T20:00:50.430392,0.314
sch_7580,SCH-DY6MO1,Punjab,active,2025-03-08T20:00:50.430392,2025-03-23T20:00:50.430392,1.826
sch_7581,SCH-A9G5ZR,Kerala,active,2024-05-18T20:00:50.430392,2025-01-19T20:00:50.430392,1.55
sch_7582,SCH-FHBNYW,West Bengal,active,2024-12-16T20:00:50.430392,2025-07-21T20:00:50.430392,1.311
sch_7583,SCH-8476WN,Delhi,paused,2025-05-21T20:00:50.430392,2025-05-24T20:00:50.430392,0.581
sch_7584,SCH-KMN3YS,Chhattisgarh,active,2024-04-05T20:00:50.430392,2025-06-08T20:00:50.430392,1.932
sch_7585,SCH-JT9QYN,Maharashtra,active,2025-04-14T20:00:50.430392,2025-07-08T20:00:50.430392,0.345
sch_7586,SCH-X4A947,West Bengal,paused,2024-06-28T20:00:50.430392,2024-10-28T20:00:50.430392,0.37
sch_7587,SCH-E3TUW7,Uttar Pradesh,active,2024-12-12T20:00:50.430392,2025-01-04T20:00:50.430392,1.65
sch_7588,SCH-5KLJR9,Bihar,active,2024-06-02T20:00:50.430392,2025-03-11T20:00:50.430392,0.414
sch_7589,SCH-RD7IV6,Manipur,paused,2025-03-12T20:00:50.430392,2025-07-23T20:00:50.430392,1.903
sch_7590,SCH-AK1ZVG,Madhya Pradesh,active,2025-06-13T20:00:50.430392,2025-08-01T20:00:50.430392,0.534
sch_7591,SCH-1K6QHQ,Ladakh,active,2025-06-15T20:00:50.430392,2025-08-12T20:00:50.430392,0.428
sch_7592,SCH-018L7N,Jharkhand,paused,2024-05-14T20:00:50.430392,2025-06-27T20:00:50.430392,1.284
sch_7593,SCH-AEFQHT,West Bengal,paused,2024-06-03T20:00:50.430392,2025-03-10T20:00:50.430392,0.273
sch_7594,SCH-5JGN34,Meghalaya,paused,2025-01-21T20:00:50.430392,2025-06-16T20:00:50.430392,0.431
sch_7595,SCH-NNBR7I,Karnataka,active,2025-03-03T20:00:50.430392,2025-07-04T20:00:50.430392,0.29
sch_7596,SCH-YT3PFG,Jharkhand,active,2025-04-25T20:00:50.430392,2025-07-31T20:00:50.430392,1.172
sch_7597,SCH-REG2VQ,Himachal Pradesh,active,2025-02-04T20:00:50.430392,2025-05-08T20:00:50.430392,1.468
sch_7598,SCH-FNYURA,Punjab,active,2024-12-01T20:00:50.430392,2025-06-13T20:00:50.430392,1.037
sch_7599,SCH-B7DPA1,Jammu and Kashmir,active,2024-05-21T20:00:50.430392,2024-12-07T20:00:50.430392,0.639
sch_7600,SCH-8S1KDF,Gujarat,active,2024-08-01T20:00:50.430392,2024-11-12T20:00:50.430392,0.214
sch_7601,SCH-WD51OC,Kerala,active,2024-12-31T20:00:50.430392,2025-03-13T20:00:50.430392,0.743
sch_7602,SCH-O3ML34,Karnataka,active,2024-10-24T20:00:50.430392,2025-03-22T20:00:50.430392,1.931
sch_7603,SCH-T0RMD9,Odisha,active,2024-07-26T20:00:50.430392,2025-02-24T20:00:50.430392,0.993
sch_7604,SCH-1I7TDY,Maharashtra,active,2025-07-08T20:00:50.430392,2025-08-01T20:00:50.430392,0.529
sch_7605,SCH-GO3UKG,Kerala,paused,2025-02-11T20:00:50.430392,2025-06-22T20:00:50.430392,0.63
sch_7606,SCH-0VP45C,Haryana,active,2025-01-11T20:00:50.430392,2025-05-03T20:00:50.430392,0.738
sch_7607,SCH-Q9Q6KM,Gujarat,active,2025-06-19T20:00:50.430392,2025-06-19T20:00:50.430392,1.78
sch_7608,SCH-EG9EHK,Jammu and Kashmir,active,2024-06-12T20:00:50.430392,2024-08-01T20:00:50.430392,1.098
sch_7609,SCH-PLXBIC,Uttar Pradesh,active,2024-10-16T20:00:50.430392,2025-05-07T20:00:50.430392,1.67
sch_7610,SCH-2J8EFK,Madhya Pradesh,active,2025-04-18T20:00:50.430392,2025-04-21T20:00:50.430392,1.221
sch_7611,SCH-U4J9MW,Andhra Pradesh,active,2024-06-21T20:00:50.430392,2024-08-11T20:00:50.430392,0.614
sch_7612,SCH-65T614,Madhya Pradesh,active,2024-08-17T20:00:50.430392,2025-07-17T20:00:50.430392,1.893
sch_7613,SCH-KDP1SF,Rajasthan,active,2024-12-21T20:00:50.430392,2025-04-25T20:00:50.430392,1.341
sch_7614,SCH-SVRLP1,Madhya Pradesh,active,2024-07-07T20:00:50.430392,2025-08-04T20:00:50.430392,1.498
sch_7615,SCH-JBDSIC,Rajasthan,active,2025-01-31T20:00:50.430392,2025-06-04T20:00:50.430392,1.961
sch_7616,SCH-7NWU6W,Tamil Nadu,paused,2025-07-18T20:00:50.430392,2025-08-17T20:00:50.430392,0.432
sch_7617,SCH-J4PITS,Madhya Pradesh,active,2024-06-01T20:00:50.430392,2025-01-25T20:00:50.430392,1.943
sch_7618,SCH-QNNBLD,Rajasthan,active,2024-11-01T20:00:50.430392,2025-06-22T20:00:50.430392,0.579
sch_7619,SCH-D4D4F4,Gujarat,paused,2025-07-26T20:00:50.430392,2025-08-10T20:00:50.430392,0.439
sch_7620,SCH-ZDM0SC,Bihar,active,2024-10-14T20:00:50.430392,2025-05-05T20:00:50.430392,1.379
sch_7621,SCH-V69D4F,West Bengal,active,2025-01-20T20:00:50.430392,2025-03-14T20:00:50.430392,1.24
sch_7622,SCH-0J69NF,Maharashtra,active,2025-01-09T20:00:50.430392,2025-05-25T20:00:50.430392,0.954
sch_7623,SCH-V577P7,West Bengal,active,2025-07-11T20:00:50.430392,2025-08-15T20:00:50.430392,1.435
sch_7624,SCH-2KM7LN,Uttar Pradesh,active,2025-07-23T20:00:50.430392,2025-07-25T20:00:50.430392,0.203
sch_7625,SCH-GV8DYR,Maharashtra,paused,2025-07-18T20:00:50.430392,2025-07-31T20:00:50.430392,0.819
sch_7626,SCH-CGA080,Karnataka,paused,2024-05-20T20:00:50.430392,2025-04-23T20:00:50.430392,0.251
sch_7627,SCH-GUBC60,Gujarat,paused,2025-02-21T20:00:50.430392,2025-08-13T20:00:50.430392,1.481
sch_7628,SCH-RQVRAL,Karnataka,active,2024-11-23T20:00:50.430392,2025-05-13T20:00:50.430392,0.664
sch_7629,SCH-A1736D,Tamil Nadu,active,2024-07-30T20:00:50.430392,2024-10-21T20:00:50.430392,1.443
sch_7630,SCH-KCE0DX,Bihar,active,2025-03-10T20:00:50.430392,2025-03-16T20:00:50.430392,0.404
sch_7631,SCH-9UQYBQ,Tamil Nadu,paused,2024-12-26T20:00:50.430392,2025-03-18T20:00:50.430392,1.381
sch_7632,SCH-KLRN37,Tamil Nadu,active,2025-02-09T20:00:50.430392,2025-08-16T20:00:50.430392,1.376
sch_7633,SCH-MSARX5,Uttar Pradesh,active,2025-07-23T20:00:50.430392,2025-08-17T20:00:50.430392,1.059
sch_7634,SCH-6QAEX3,Tamil Nadu,active,2024-07-21T20:00:50.430392,2025-08-10T20:00:50.430392,0.94
sch_7635,SCH-WG3VW9,Madhya Pradesh,active,2025-03-08T20:00:50.430392,2025-06-18T20:00:50.430392,1.046
sch_7636,SCH-UD29NM,Rajasthan,active,2024-06-29T20:00:50.430392,2025-05-11T20:00:50.430392,1.712
sch_7637,SCH-6WG4FH,Andhra Pradesh,active,2024-10-29T20:00:50.430392,2025-06-25T20:00:50.430392,1.703
sch_7638,SCH-06P4FQ,Maharashtra,active,2024-12-08T20:00:50.430392,2025-01-10T20:00:50.430392,0.447
sch_7639,SCH-DFV94Q,Telangana,paused,2024-05-27T20:00:50.430392,2025-02-11T20:00:50.430392,0.449
sch_7640,SCH-K73NFM,Himachal Pradesh,paused,2024-08-24T20:00:50.430392,2025-08-03T20:00:50.430392,1.692
sch_7641,SCH-MJMSYY,Uttarakhand,active,2025-06-08T20:00:50.430392,2025-07-17T20:00:50.430392,1.912
sch_7642,SCH-O5GSRY,Goa,active,2025-06-23T20:00:50.430392,2025-07-24T20:00:50.430392,1.767
